window_start,window_end,window_center,imu_count,emg_count,imu_qw_mean,imu_qw_std,imu_qw_min,imu_qw_max,imu_qx_mean,imu_qx_std,imu_qx_min,imu_qx_max,imu_qy_mean,imu_qy_std,imu_qy_min,imu_qy_max,imu_qz_mean,imu_qz_std,imu_qz_min,imu_qz_max,imu_ax_mean,imu_ax_std,imu_ax_min,imu_ax_max,imu_ay_mean,imu_ay_std,imu_ay_min,imu_ay_max,imu_az_mean,imu_az_std,imu_az_min,imu_az_max,imu_gx_mean,imu_gx_std,imu_gx_min,imu_gx_max,imu_gy_mean,imu_gy_std,imu_gy_min,imu_gy_max,imu_gz_mean,imu_gz_std,imu_gz_min,imu_gz_max,imu_qw_last,imu_qx_last,imu_qy_last,imu_qz_last,imu_ax_last,imu_ay_last,imu_az_last,imu_gx_last,imu_gy_last,imu_gz_last,emg_0_mean,emg_0_std,emg_0_min,emg_0_max,emg_1_mean,emg_1_std,emg_1_min,emg_1_max,emg_2_mean,emg_2_std,emg_2_min,emg_2_max,emg_3_mean,emg_3_std,emg_3_min,emg_3_max,emg_4_mean,emg_4_std,emg_4_min,emg_4_max,emg_5_mean,emg_5_std,emg_5_min,emg_5_max,emg_6_mean,emg_6_std,emg_6_min,emg_6_max,emg_7_mean,emg_7_std,emg_7_min,emg_7_max,emg_8_mean,emg_8_std,emg_8_min,emg_8_max,emg_9_mean,emg_9_std,emg_9_min,emg_9_max,emg_10_mean,emg_10_std,emg_10_min,emg_10_max,emg_11_mean,emg_11_std,emg_11_min,emg_11_max,emg_12_mean,emg_12_std,emg_12_min,emg_12_max,emg_13_mean,emg_13_std,emg_13_min,emg_13_max,emg_14_mean,emg_14_std,emg_14_min,emg_14_max,emg_15_mean,emg_15_std,emg_15_min,emg_15_max
26530,26630,26580.0,5,2,0.93,0.0,0.93,0.93,0.018,0.004,0.01,0.02,-0.022,0.003999999999999999,-0.03,-0.02,-0.37,0.0,-0.37,-0.37,-0.018,0.0116619037896906,-0.03,-0.0,0.028000000000000004,0.0116619037896906,0.01,0.04,0.914,0.045431266766402176,0.86,0.97,11.414,3.5349715698998208,6.31,15.19,0.24799999999999986,7.2801961512036195,-9.88,9.5,-0.9879999999999999,4.744459505570682,-7.5,4.94,0.93,0.02,-0.03,-0.37,-0.01,0.04,0.86,6.31,-9.88,3.87,-2.0,2.0,-4.0,0.0,-2.0,2.0,-4.0,0.0,-3.5,0.5,-4.0,-3.0,-9.0,6.0,-15.0,-3.0,-6.0,3.0,-9.0,-3.0,-0.5,0.5,-1.0,0.0,-1.5,4.5,-6.0,3.0,-4.0,0.0,-4.0,-4.0,-3.0,1.0,-4.0,-2.0,2.5,3.5,-1.0,6.0,0.5,1.5,-1.0,2.0,-1.5,1.5,-3.0,0.0,-5.5,6.5,-12.0,1.0,-4.0,3.0,-7.0,-1.0,-1.5,3.5,-5.0,2.0,-3.0,2.0,-5.0,-1.0
26580,26680,26630.0,5,2,0.93,0.0,0.93,0.93,0.02,0.0,0.02,0.02,-0.027999999999999997,0.003999999999999999,-0.03,-0.02,-0.37,0.0,-0.37,-0.37,0.01,0.027568097504180444,-0.03,0.04,0.046,0.004898979485566357,0.04,0.05,0.8619999999999999,0.04664761515876238,0.81,0.94,3.75,3.4998228526598316,-1.37,8.56,-7.952000000000001,2.7257835570712508,-11.38,-3.94,0.5459999999999999,4.700155742100469,-5.44,6.87,0.93,0.02,-0.03,-0.37,0.04,0.05,0.88,-1.37,-3.94,-5.44,0.5,0.5,0.0,1.0,0.5,0.5,0.0,1.0,-1.5,2.5,-4.0,1.0,-8.0,7.0,-15.0,-1.0,-8.5,0.5,-9.0,-8.0,-1.5,0.5,-2.0,-1.0,-4.0,2.0,-6.0,-2.0,-1.0,3.0,-4.0,2.0,-1.0,1.0,-2.0,0.0,-1.5,0.5,-2.0,-1.0,-2.0,1.0,-3.0,-1.0,-6.0,6.0,-12.0,0.0,-3.0,4.0,-7.0,1.0,-2.0,1.0,-3.0,-1.0,0.5,1.5,-1.0,2.0,-3.5,2.5,-6.0,-1.0
26630,26730,26680.0,5,3,0.93,0.0,0.93,0.93,0.02,0.0,0.02,0.02,-0.03,0.0,-0.03,-0.03,-0.37,0.0,-0.37,-0.37,0.032,0.0116619037896906,0.01,0.04,0.046,0.004898979485566357,0.04,0.05,0.884,0.06280127387243031,0.81,0.96,-1.9120000000000001,4.382142854814298,-8.38,3.81,-3.0260000000000002,6.7715274495493265,-11.38,6.94,-0.5640000000000001,4.738804068538812,-5.87,6.87,0.93,0.02,-0.03,-0.37,0.03,0.04,0.96,-8.38,6.94,0.0,2.6666666666666665,1.699673171197595,1.0,5.0,1.3333333333333333,0.4714045207910317,1.0,2.0,0.6666666666666666,2.0548046676563256,-2.0,3.0,7.0,6.97614984548545,-1.0,16.0,3.0,7.874007874011811,-8.0,10.0,0.3333333333333333,5.557777333511022,-5.0,8.0,3.3333333333333335,5.557777333511022,-2.0,11.0,3.3333333333333335,1.8856180831641267,2.0,6.0,0.0,1.632993161855452,-2.0,2.0,-1.6666666666666667,2.0548046676563256,-4.0,1.0,-2.0,0.816496580927726,-3.0,-1.0,-2.3333333333333335,9.177266598624136,-12.0,10.0,-3.3333333333333335,3.8586123009300755,-7.0,2.0,-0.3333333333333333,4.496912521077347,-4.0,6.0,1.0,1.632993161855452,-1.0,3.0,-1.3333333333333333,3.6817870057290873,-6.0,3.0
26680,26780,26730.0,5,3,0.93,0.0,0.93,0.93,0.014000000000000002,0.004898979485566357,0.01,0.02,-0.024,0.004898979485566356,-0.03,-0.02,-0.37,0.0,-0.37,-0.37,-0.003999999999999999,0.03611094017053558,-0.06,0.04,0.0,0.03577708763999664,-0.04,0.04,0.874,0.07002856560004636,0.78,0.96,-10.35,10.844368123593002,-25.5,5.75,1.7260000000000002,7.497849291630234,-8.5,12.38,0.3380000000000001,4.651208015128973,-5.87,6.19,0.93,0.01,-0.02,-0.37,-0.01,0.0,0.83,5.75,-8.5,-3.5,2.0,2.449489742783178,-1.0,5.0,2.6666666666666665,1.699673171197595,1.0,5.0,1.3333333333333333,2.357022603955158,-2.0,3.0,7.333333333333333,6.599663291074444,0.0,16.0,5.333333333333333,4.642796092394707,-1.0,10.0,0.6666666666666666,5.436502143433363,-5.0,8.0,2.6666666666666665,6.236095644623236,-4.0,11.0,2.3333333333333335,2.8674417556808756,-1.0,6.0,0.3333333333333333,1.699673171197595,-2.0,2.0,-1.3333333333333333,2.0548046676563256,-4.0,1.0,-1.0,0.816496580927726,-2.0,0.0,0.3333333333333333,6.847546194724712,-5.0,10.0,-0.3333333333333333,3.299831645537222,-5.0,2.0,0.6666666666666666,4.109609335312651,-4.0,6.0,1.6666666666666667,0.9428090415820634,1.0,3.0,0.0,2.160246899469287,-2.0,3.0
26730,26830,26780.0,5,2,0.93,0.0,0.93,0.93,0.01,0.0,0.01,0.01,-0.022,0.003999999999999999,-0.03,-0.02,-0.374,0.00489897948556636,-0.38,-0.37,1.0408340855860842e-18,0.04049691346263318,-0.06,0.05,-0.006,0.030724582991474434,-0.04,0.04,0.86,0.057271284253105396,0.78,0.95,-7.286,13.886139276271141,-25.5,10.94,-3.3,8.40531498517456,-12.19,12.38,-1.526,6.318071224669757,-10.88,6.19,0.93,0.01,-0.03,-0.38,0.05,0.04,0.95,-9.06,-3.94,-4.31,0.0,1.0,-1.0,1.0,1.5,3.5,-2.0,5.0,0.5,2.5,-2.0,3.0,2.5,2.5,0.0,5.0,2.0,3.0,-1.0,5.0,0.0,1.0,-1.0,1.0,-2.5,1.5,-4.0,-1.0,1.0,2.0,-1.0,3.0,0.5,0.5,0.0,1.0,-1.5,0.5,-2.0,-1.0,2.5,2.5,0.0,5.0,-7.0,3.0,-10.0,-4.0,-5.5,7.5,-13.0,2.0,-0.5,0.5,-1.0,0.0,0.0,1.0,-1.0,1.0,-4.5,2.5,-7.0,-2.0
26780,26880,26830.0,5,2,0.93,0.0,0.93,0.93,0.01,0.0,0.01,0.01,-0.022,0.003999999999999999,-0.03,-0.02,-0.376,0.00489897948556636,-0.38,-0.37,0.028000000000000004,0.014696938456699069,0.01,0.05,-0.002,0.026381811916545837,-0.04,0.04,0.9099999999999999,0.02898275349237885,0.88,0.95,-0.5980000000000002,6.463795788853481,-9.06,10.94,-3.6,4.517003431479768,-12.19,0.25,-1.2,5.879057747632694,-10.88,5.0,0.93,0.01,-0.02,-0.37,0.02,-0.01,0.89,-2.44,-1.5,-0.06,0.0,1.0,-1.0,1.0,-1.0,1.0,-2.0,0.0,-0.5,1.5,-2.0,1.0,8.0,3.0,5.0,11.0,7.5,2.5,5.0,10.0,1.0,0.0,1.0,1.0,-2.0,1.0,-3.0,-1.0,1.0,2.0,-1.0,3.0,-4.0,4.0,-8.0,0.0,-3.5,1.5,-5.0,-2.0,0.0,5.0,-5.0,5.0,-10.5,0.5,-11.0,-10.0,-7.5,5.5,-13.0,-2.0,-2.0,1.0,-3.0,-1.0,-1.0,0.0,-1.0,-1.0,-4.5,2.5,-7.0,-2.0
26830,26930,26880.0,5,3,0.93,0.0,0.93,0.93,0.01,0.0,0.01,0.01,-0.02,0.0,-0.02,-0.02,-0.372,0.0040000000000000036,-0.38,-0.37,0.026000000000000002,0.011999999999999999,0.01,0.04,-0.004,0.02576819745345025,-0.04,0.04,0.8960000000000001,0.022449944320643626,0.88,0.94,4.014,6.961920999264499,-2.44,13.69,1.476,3.5691377109884677,-1.5,8.44,3.6620000000000004,3.024138885699531,-0.06,8.31,0.93,0.01,-0.02,-0.37,0.04,0.04,0.88,11.25,8.44,8.31,-0.6666666666666666,1.247219128924647,-2.0,1.0,0.6666666666666666,0.4714045207910317,0.0,1.0,-1.3333333333333333,3.299831645537222,-6.0,1.0,0.6666666666666666,7.3181661333667165,-5.0,11.0,0.6666666666666666,6.649979114420002,-5.0,10.0,-1.0,2.160246899469287,-4.0,1.0,-2.3333333333333335,2.494438257849294,-5.0,1.0,1.3333333333333333,3.299831645537222,-1.0,6.0,-5.0,2.160246899469287,-8.0,-3.0,-7.0,2.160246899469287,-10.0,-5.0,-4.333333333333333,0.4714045207910317,-5.0,-4.0,-4.333333333333333,5.312459150169743,-11.0,2.0,-2.6666666666666665,4.921607686744467,-9.0,3.0,-0.6666666666666666,3.299831645537222,-3.0,4.0,0.0,1.4142135623730951,-1.0,2.0,-1.3333333333333333,1.699673171197595,-3.0,1.0
26880,26980,26930.0,5,3,0.93,0.0,0.93,0.93,0.01,0.0,0.01,0.01,-0.02,0.0,-0.02,-0.02,-0.37,0.0,-0.37,-0.37,0.014000000000000002,0.02244994432064365,-0.01,0.04,0.028000000000000004,0.019390719429665318,0.0,0.05,0.876,0.01019803902718558,0.86,0.89,5.4399999999999995,8.239592222919772,-7.75,13.69,7.926,4.097304479776918,0.81,13.0,8.088,4.318316338574561,0.81,14.19,0.93,0.01,-0.02,-0.37,-0.01,0.01,0.87,10.63,6.94,7.44,-2.6666666666666665,3.299831645537222,-7.0,1.0,1.0,0.0,1.0,1.0,-4.666666666666667,4.189935029992178,-9.0,1.0,-4.666666666666667,0.4714045207910317,-5.0,-4.0,-4.333333333333333,0.9428090415820634,-5.0,-3.0,-3.3333333333333335,2.494438257849294,-6.0,0.0,-4.333333333333333,4.109609335312651,-9.0,1.0,-0.3333333333333333,4.921607686744467,-6.0,6.0,-3.0,0.816496580927726,-4.0,-2.0,-4.666666666666667,4.988876515698588,-10.0,2.0,-1.6666666666666667,3.299831645537222,-4.0,3.0,2.0,4.898979485566356,-4.0,8.0,-1.0,5.656854249492381,-9.0,3.0,0.0,2.943920288775949,-3.0,4.0,-1.0,2.449489742783178,-4.0,2.0,-1.0,1.632993161855452,-3.0,1.0
26930,27030,26980.0,5,2,0.93,0.0,0.93,0.93,0.01,0.0,0.01,0.01,-0.018,0.004,-0.02,-0.01,-0.368,0.0040000000000000036,-0.37,-0.36,0.006,0.014966629547095765,-0.01,0.03,0.026000000000000002,0.01624807680927192,0.01,0.05,0.882,0.024819347291981736,0.86,0.93,-1.7979999999999996,6.7763158131834444,-7.75,10.63,9.812000000000001,2.4128190980676525,6.94,13.0,10.852,2.6164586753854913,7.44,14.19,0.93,0.01,-0.01,-0.36,0.01,0.02,0.93,-7.75,11.56,13.63,-2.5,4.5,-7.0,2.0,0.5,0.5,0.0,1.0,-4.5,4.5,-9.0,0.0,1.0,6.0,-5.0,7.0,-2.0,3.0,-5.0,1.0,-4.0,2.0,-6.0,-2.0,-5.0,4.0,-9.0,-1.0,-6.0,0.0,-6.0,-6.0,-3.5,1.5,-5.0,-2.0,1.5,0.5,1.0,2.0,0.5,2.5,-2.0,3.0,-0.5,8.5,-9.0,8.0,-2.5,5.5,-8.0,3.0,-2.0,1.0,-3.0,-1.0,-2.0,2.0,-4.0,0.0,-0.5,0.5,-1.0,0.0
26980,27080,27030.0,5,2,0.932,0.003999999999999959,0.93,0.94,0.014000000000000002,0.004898979485566357,0.01,0.02,-0.012,0.004,-0.02,-0.01,-0.36,0.006324555320336764,-0.37,-0.35,-0.008,0.028565713714171402,-0.05,0.03,-0.002,0.016,-0.02,0.02,0.8960000000000001,0.021540659228538032,0.87,0.93,-1.0260000000000002,5.195215491199571,-7.75,7.81,13.248000000000001,4.096546838497029,7.12,18.44,19.240000000000002,8.848690298569615,9.31,33.38,0.94,0.02,-0.01,-0.35,-0.05,-0.02,0.89,-2.5,12.0,33.38,2.5,0.5,2.0,3.0,-0.5,0.5,-1.0,0.0,-3.5,3.5,-7.0,0.0,2.5,4.5,-2.0,7.0,1.5,0.5,1.0,2.0,-1.0,1.0,-2.0,0.0,0.0,1.0,-1.0,1.0,-2.0,4.0,-6.0,2.0,-2.0,3.0,-5.0,1.0,-0.5,1.5,-2.0,1.0,-3.0,1.0,-4.0,-2.0,-9.0,0.0,-9.0,-9.0,-9.0,1.0,-10.0,-8.0,-2.0,1.0,-3.0,-1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-2.0,0.0
27030,27130,27080.0,5,3,0.9359999999999999,0.004898979485566306,0.93,0.94,0.018,0.004,0.01,0.02,-0.01,0.0,-0.01,-0.01,-0.352,0.007483314773547871,-0.36,-0.34,-0.024,0.017435595774162694,-0.05,-0.0,-0.006,0.012,-0.02,0.01,0.8939999999999999,0.013564659966250548,0.88,0.91,5.51,6.287164702789327,-2.5,15.81,11.35,5.924214715892732,4.25,18.44,31.490000000000002,10.737612397549096,14.44,45.31,0.94,0.02,-0.01,-0.34,-0.01,0.01,0.88,5.62,4.25,45.31,-1.3333333333333333,3.0912061651652345,-4.0,3.0,-0.6666666666666666,1.247219128924647,-2.0,1.0,-4.0,2.943920288775949,-7.0,0.0,1.0,2.160246899469287,-2.0,3.0,3.3333333333333335,1.8856180831641267,2.0,6.0,-0.3333333333333333,2.0548046676563256,-3.0,2.0,-2.6666666666666665,2.6246692913372702,-5.0,1.0,-0.6666666666666666,3.7712361663282534,-6.0,2.0,-1.6666666666666667,2.494438257849294,-5.0,1.0,-2.3333333333333335,0.4714045207910317,-3.0,-2.0,-2.0,2.160246899469287,-4.0,1.0,-5.666666666666667,10.077477638553983,-16.0,8.0,-8.666666666666666,8.219218670625303,-18.0,2.0,1.0,1.4142135623730951,-1.0,2.0,1.6666666666666667,1.699673171197595,0.0,4.0,0.6666666666666666,1.8856180831641267,-2.0,2.0
27080,27180,27130.0,5,3,0.944,0.00489897948556636,0.94,0.95,0.02,0.0,0.02,0.02,-0.004,0.004898979485566357,-0.01,-0.0,-0.332,0.011661903789690594,-0.35,-0.32,-0.026000000000000002,0.010198039027185569,-0.04,-0.01,0.012,0.009797958971132711,-0.0,0.03,0.8939999999999999,0.01019803902718558,0.88,0.91,6.6240000000000006,6.4688441007648345,-4.31,15.81,3.65,2.327513694911375,0.19,6.87,42.138,3.944425940488679,36.0,45.44,0.95,0.02,-0.0,-0.32,-0.02,0.01,0.89,8.5,0.19,36.0,-1.3333333333333333,3.0912061651652345,-4.0,3.0,-0.6666666666666666,1.247219128924647,-2.0,1.0,0.0,4.08248290463863,-5.0,5.0,-0.6666666666666666,4.496912521077347,-7.0,3.0,-2.0,8.640987597877148,-14.0,6.0,-1.0,2.160246899469287,-3.0,2.0,-4.666666666666667,0.4714045207910317,-5.0,-4.0,-4.0,4.320493798938574,-8.0,2.0,-1.0,3.265986323710904,-5.0,3.0,-1.6666666666666667,1.247219128924647,-3.0,0.0,-1.3333333333333333,1.699673171197595,-3.0,1.0,-1.0,10.677078252031311,-16.0,8.0,-6.0,8.640987597877148,-18.0,2.0,2.3333333333333335,0.4714045207910317,2.0,3.0,2.6666666666666665,1.247219128924647,1.0,4.0,3.3333333333333335,1.8856180831641267,2.0,6.0
27130,27230,27180.0,5,2,0.9480000000000001,0.0040000000000000036,0.94,0.95,0.02,0.0,0.02,0.02,0.0,0.0,-0.0,-0.0,-0.318,0.007483314773547889,-0.33,-0.31,-0.02,0.01673320053068151,-0.04,0.01,0.026000000000000002,0.013564659966250536,0.01,0.04,0.884,0.01200000000000001,0.87,0.9,3.9880000000000004,4.6706547720849585,-4.31,8.5,2.8120000000000003,2.80432808351662,-0.25,6.87,35.162,9.460254542030041,21.31,45.44,0.95,0.02,-0.0,-0.31,0.01,0.04,0.87,2.19,5.25,21.31,2.0,1.0,1.0,3.0,-3.0,2.0,-5.0,-1.0,2.5,2.5,0.0,5.0,-4.5,2.5,-7.0,-2.0,-7.5,6.5,-14.0,-1.0,-1.0,1.0,-2.0,0.0,-3.5,1.5,-5.0,-2.0,-1.5,6.5,-8.0,5.0,3.0,0.0,3.0,3.0,0.5,0.5,0.0,1.0,0.5,2.5,-2.0,3.0,10.5,5.5,5.0,16.0,6.5,8.5,-2.0,15.0,3.0,0.0,3.0,3.0,0.0,3.0,-3.0,3.0,0.5,5.5,-5.0,6.0
27180,27280,27230.0,5,2,0.952,0.0040000000000000036,0.95,0.96,0.02,0.0,0.02,0.02,0.0,0.0,-0.0,-0.0,-0.304,0.008000000000000007,-0.31,-0.29,-0.032,0.024819347291981715,-0.06,0.01,0.024,0.014966629547095765,-0.0,0.04,0.884,0.013564659966250548,0.87,0.9,2.75,4.616045926981229,-4.25,9.19,3.1119999999999997,3.417545317914599,-1.31,7.81,28.386000000000003,7.752518558507294,20.94,42.31,0.96,0.02,-0.0,-0.29,-0.06,-0.0,0.9,9.19,-1.31,42.31,1.5,0.5,1.0,2.0,-2.0,3.0,-5.0,1.0,-1.0,1.0,-2.0,0.0,-6.5,4.5,-11.0,-2.0,-5.5,4.5,-10.0,-1.0,-2.5,2.5,-5.0,0.0,-2.5,0.5,-3.0,-2.0,1.0,4.0,-3.0,5.0,4.0,1.0,3.0,5.0,-2.0,3.0,-5.0,1.0,2.0,1.0,1.0,3.0,11.0,5.0,6.0,16.0,9.5,5.5,4.0,15.0,0.0,3.0,-3.0,3.0,-2.0,1.0,-3.0,-1.0,-1.5,3.5,-5.0,2.0
27230,27330,27280.0,5,3,0.9559999999999998,0.004898979485566361,0.95,0.96,0.022,0.003999999999999999,0.02,0.03,0.0,0.0,-0.0,-0.0,-0.29,0.01414213562373094,-0.31,-0.27,-0.03,0.025298221281347035,-0.06,0.0,0.008,0.009797958971132713,-0.0,0.02,0.89,0.008944271909999166,0.88,0.9,4.65,5.5183222087877395,-4.25,9.19,2.912,4.048438711404682,-2.31,7.81,42.6,16.457301115310493,20.94,66.94,0.96,0.03,-0.0,-0.27,0.0,0.0,0.88,8.94,6.31,66.94,0.0,2.8284271247461903,-4.0,2.0,0.6666666666666666,2.8674417556808756,-3.0,4.0,-1.3333333333333333,0.9428090415820634,-2.0,0.0,6.333333333333333,13.523641850067197,-11.0,22.0,1.3333333333333333,9.843215373488935,-10.0,14.0,-0.3333333333333333,3.39934634239519,-5.0,3.0,-0.6666666666666666,3.299831645537222,-3.0,4.0,-0.3333333333333333,1.8856180831641267,-3.0,1.0,2.0,2.160246899469287,0.0,5.0,-2.3333333333333335,2.494438257849294,-5.0,1.0,-1.3333333333333333,2.6246692913372702,-5.0,1.0,-2.0,6.531972647421808,-10.0,6.0,-1.6666666666666667,6.018490028422597,-10.0,4.0,-3.3333333333333335,1.247219128924647,-5.0,-2.0,0.0,1.4142135623730951,-1.0,2.0,0.6666666666666666,0.9428090415820634,0.0,2.0
27280,27380,27330.0,5,3,0.9640000000000001,0.004898979485566361,0.96,0.97,0.027999999999999997,0.003999999999999999,0.02,0.03,0.0,0.0,-0.0,-0.0,-0.258,0.01720465053408526,-0.28,-0.23,-0.02,0.01673320053068151,-0.04,0.0,0.03,0.026832815729997475,0.0,0.06,0.8859999999999999,0.004898979485566361,0.88,0.89,8.712,1.867344638785246,5.37,11.13,6.464,4.561221766149942,-2.31,9.88,71.314,10.328673874220252,53.44,81.44,0.97,0.03,0.0,-0.23,-0.03,0.06,0.88,5.37,9.5,81.44,0.6666666666666666,3.39934634239519,-4.0,4.0,3.0,4.546060565661952,-3.0,8.0,-1.0,0.816496580927726,-2.0,0.0,10.333333333333334,8.73053390247253,1.0,22.0,5.666666666666667,6.018490028422596,0.0,14.0,2.0,0.816496580927726,1.0,3.0,0.3333333333333333,2.8674417556808756,-3.0,4.0,0.3333333333333333,0.9428090415820634,-1.0,1.0,2.6666666666666665,3.091206165165235,0.0,7.0,0.3333333333333333,2.494438257849294,-3.0,3.0,-1.3333333333333333,2.6246692913372702,-5.0,1.0,-1.0,7.788880963698615,-10.0,9.0,-1.0,6.683312551921141,-10.0,6.0,-2.0,2.449489742783178,-5.0,1.0,1.0,1.4142135623730951,-1.0,2.0,1.0,1.4142135623730951,0.0,3.0
27330,27430,27380.0,5,2,0.97,0.006324555320336764,0.96,0.98,0.03,0.0,0.03,0.03,0.0,0.0,-0.0,-0.0,-0.23399999999999999,0.018547236990991412,-0.26,-0.21,-0.032,0.004,-0.04,-0.03,0.041999999999999996,0.014696938456699067,0.03,0.06,0.89,0.006324555320336764,0.88,0.9,8.3,2.871097351188218,4.44,11.25,7.640000000000001,2.2747395455304327,4.19,9.88,74.95,6.475946262902434,63.25,81.44,0.98,0.03,0.0,-0.21,-0.03,0.03,0.9,11.25,4.19,63.25,1.0,3.0,-2.0,4.0,5.5,2.5,3.0,8.0,-0.5,0.5,-1.0,0.0,-1.5,2.5,-4.0,1.0,-1.0,4.0,-5.0,3.0,3.0,1.0,2.0,4.0,-1.0,1.0,-2.0,0.0,-1.5,0.5,-2.0,-1.0,4.0,3.0,1.0,7.0,3.5,0.5,3.0,4.0,-1.0,2.0,-3.0,1.0,7.5,1.5,6.0,9.0,4.0,2.0,2.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,-0.5,3.5,-4.0,3.0
27380,27480,27430.0,5,2,0.978,0.0040000000000000036,0.97,0.98,0.036,0.004898979485566357,0.03,0.04,0.0,0.0,0.0,0.0,-0.202,0.011661903789690599,-0.22,-0.19,-0.04,0.023664319132398467,-0.08,-0.01,0.066,0.05276362383309169,0.03,0.17,0.8859999999999999,0.01019803902718558,0.87,0.9,6.7620000000000005,3.6058141937709434,2.06,11.25,4.064,3.9886017600156576,-3.37,8.56,50.65,17.578287743691078,26.12,75.31,0.98,0.04,0.0,-0.19,-0.08,0.17,0.87,5.37,-3.37,26.12,-2.0,0.0,-2.0,-2.0,0.0,3.0,-3.0,3.0,-4.0,4.0,-8.0,0.0,-1.5,2.5,-4.0,1.0,-2.5,2.5,-5.0,0.0,2.0,2.0,0.0,4.0,-0.5,1.5,-2.0,1.0,-2.0,0.0,-2.0,-2.0,1.0,0.0,1.0,1.0,3.5,0.5,3.0,4.0,1.0,4.0,-3.0,5.0,4.0,2.0,2.0,6.0,0.0,2.0,-2.0,2.0,1.5,1.5,0.0,3.0,1.0,1.0,0.0,2.0,2.5,6.5,-4.0,9.0
27430,27530,27480.0,5,3,0.9800000000000001,1.1102230246251565e-16,0.98,0.98,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,-0.194,0.00489897948556636,-0.2,-0.19,-0.044,0.02576819745345025,-0.08,-0.01,0.084,0.0454312667664022,0.05,0.17,0.868,0.024819347291981736,0.82,0.89,6.012,10.505612595179779,-10.06,22.0,-1.4760000000000002,7.867377199550051,-13.88,8.56,17.524,29.594535036050154,-34.13,51.19,0.98,0.04,0.0,-0.2,-0.06,0.09,0.88,-10.06,-13.88,-34.13,-2.0,0.816496580927726,-3.0,-1.0,-2.6666666666666665,0.4714045207910317,-3.0,-2.0,-4.666666666666667,2.8674417556808756,-8.0,-1.0,4.666666666666667,3.8586123009300755,1.0,10.0,7.333333333333333,7.717224601860151,0.0,18.0,0.6666666666666666,0.9428090415820634,0.0,2.0,1.6666666666666667,2.494438257849294,-1.0,5.0,-3.0,2.160246899469287,-6.0,-1.0,1.0,0.816496580927726,0.0,2.0,0.0,3.559026084010437,-5.0,3.0,0.0,3.7416573867739413,-4.0,5.0,2.3333333333333335,2.8674417556808756,-1.0,6.0,1.3333333333333333,3.39934634239519,-2.0,6.0,1.0,0.816496580927726,0.0,2.0,2.6666666666666665,0.9428090415820634,2.0,4.0,4.0,3.559026084010437,1.0,9.0
27480,27580,27530.0,5,3,0.9800000000000001,1.1102230246251565e-16,0.98,0.98,0.04,0.0,0.04,0.04,-0.004,0.004898979485566357,-0.01,0.0,-0.198,0.0040000000000000036,-0.2,-0.19,-0.014000000000000002,0.028705400188814643,-0.06,0.03,0.05,0.0363318042491699,-0.01,0.09,0.8939999999999999,0.04800000000000001,0.82,0.97,1.8259999999999998,11.145541889024509,-10.06,22.0,-13.776,7.428393096760564,-22.5,-3.94,-9.526,17.748650202198476,-34.13,7.06,0.98,0.04,-0.01,-0.2,-0.01,0.03,0.9,-1.81,-7.12,6.31,0.0,2.943920288775949,-3.0,4.0,-1.6666666666666667,1.247219128924647,-3.0,0.0,-1.3333333333333333,2.8674417556808756,-5.0,2.0,4.0,4.546060565661952,-1.0,10.0,7.0,8.04155872120988,-1.0,18.0,0.6666666666666666,0.9428090415820634,0.0,2.0,2.0,2.449489742783178,-1.0,5.0,-2.0,2.943920288775949,-6.0,1.0,-0.6666666666666666,2.494438257849294,-4.0,2.0,-1.6666666666666667,2.8674417556808756,-5.0,2.0,-2.6666666666666665,1.247219128924647,-4.0,-1.0,0.6666666666666666,3.858612300930075,-3.0,6.0,4.0,2.8284271247461903,0.0,6.0,0.6666666666666666,1.247219128924647,-1.0,2.0,2.6666666666666665,0.9428090415820634,2.0,4.0,2.0,0.816496580927726,1.0,3.0
27530,27630,27580.0,5,2,0.9800000000000001,1.1102230246251565e-16,0.98,0.98,0.04,0.0,0.04,0.04,-0.008,0.004,-0.01,-0.0,-0.198,0.0040000000000000036,-0.2,-0.19,0.006,0.01624807680927192,-0.01,0.03,0.054000000000000006,0.04127953488110059,-0.01,0.11,0.8939999999999999,0.04454211490264018,0.84,0.97,1.7260000000000002,5.782662362614646,-5.44,11.38,-12.274000000000001,8.330770912706699,-22.5,-1.25,4.524,18.311203783476387,-27.81,25.62,0.98,0.04,-0.01,-0.19,0.02,0.11,0.84,11.38,-1.25,25.62,0.0,4.0,-4.0,4.0,2.5,2.5,0.0,5.0,2.0,0.0,2.0,2.0,0.0,1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,2.5,0.5,2.0,3.0,0.5,0.5,0.0,1.0,-3.5,0.5,-4.0,-3.0,-1.5,0.5,-2.0,-1.0,-0.5,2.5,-3.0,2.0,-6.0,3.0,-9.0,-3.0,-2.5,8.5,-11.0,6.0,0.5,1.5,-1.0,2.0,0.0,2.0,-2.0,2.0,1.0,2.0,-1.0,3.0
